Using ParallelNet
  Braid: Max. iterations reached.

  Braid: Max. iterations reached.

TIME FORWARD:  2.17e+00
TIME BACKWARD: 4.95e+00

   *** Proc = 0        ***
        timer       ||      count       |      total       |       mean       |      stdev       |
  BckWD::access     ||        32        |    1.4012e-04    |    4.3787e-06    |    1.2944e-06    |
  BckWD::bufpack    ||        11        |    7.2398e-03    |    6.5816e-04    |    2.9328e-04    |
  BckWD::bufsize    ||        22        |    2.7456e-04    |    1.2480e-05    |    5.8479e-06    |
  BckWD::bufunpack  ||        11        |    1.4889e-02    |    1.3536e-03    |    5.5380e-04    |
  BckWD::clone      ||       116        |    8.5670e-02    |    7.3853e-04    |    2.8944e-04    |
  BckWD::free       ||       127        |    2.7947e-02    |    2.2006e-04    |    4.2621e-04    |
  BckWD::init       ||        8         |    8.6147e-03    |    1.0768e-03    |    2.0821e-04    |
  BckWD::norm       ||        16        |    1.3201e-02    |    8.2506e-04    |    1.5668e-04    |
  BckWD::step       ||       148        |    2.6336e+00    |    1.7795e-02    |    4.1796e-03    |
  BckWD::sum        ||       148        |    1.0680e-01    |    7.2165e-04    |    3.2354e-04    |
  ForWD::access     ||        32        |    8.2523e-05    |    2.5788e-06    |    2.1192e-06    |
  ForWD::bufpack    ||        13        |    1.5788e-02    |    1.2144e-03    |    4.6732e-04    |
  ForWD::bufsize    ||        26        |    3.3665e-04    |    1.2948e-05    |    8.3332e-06    |
  ForWD::bufunpack  ||        13        |    1.4558e-02    |    1.1199e-03    |    4.8230e-04    |
  ForWD::clone      ||       225        |    1.7748e-01    |    7.8881e-04    |    4.6804e-04    |
  ForWD::free       ||       214        |    1.1776e-02    |    5.5026e-05    |    2.4778e-04    |
  ForWD::getUVector ||       148        |    1.8827e-03    |    1.2721e-05    |    4.4430e-06    |
  ForWD::init       ||        8         |    1.2768e-02    |    1.5960e-03    |    7.9206e-04    |
  ForWD::norm       ||        16        |    1.0754e-02    |    6.7212e-04    |    6.7226e-05    |
  ForWD::runBraid   ||        1         |    2.1548e+00    |    2.1548e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    1.0036e+00    |    7.1683e-03    |    1.7689e-03    |
  ForWD::sum        ||       148        |    1.0676e-01    |    7.2138e-04    |    2.9313e-04    |

   *** Proc = 14       ***
        timer       ||      count       |      total       |       mean       |      stdev       |
======================================================
  BckWD::access     ||        32        |    1.3279e-04    |    4.1497e-06    |    9.7669e-07    |
  BckWD::bufpack    ||        11        |    7.2464e-03    |    6.5876e-04    |    3.0715e-04    |
  BckWD::bufsize    ||        22        |    2.5626e-04    |    1.1648e-05    |    6.1711e-06    |
  BckWD::bufunpack  ||        11        |    1.4745e-02    |    1.3405e-03    |    4.7787e-04    |
  BckWD::clone      ||       116        |    8.2074e-02    |    7.0754e-04    |    3.1263e-04    |
  BckWD::free       ||       127        |    2.5304e-02    |    1.9924e-04    |    3.7787e-04    |
  BckWD::init       ||        8         |    7.8539e-03    |    9.8173e-04    |    2.2236e-04    |
  BckWD::norm       ||        16        |    1.1701e-02    |    7.3129e-04    |    1.1171e-04    |
  BckWD::step       ||       148        |    2.4494e+00    |    1.6550e-02    |    4.4098e-03    |
  BckWD::sum        ||       148        |    1.0128e-01    |    6.8434e-04    |    3.0241e-04    |
  ForWD::access     ||        32        |    6.4930e-05    |    2.0291e-06    |    1.5767e-06    |
  ForWD::bufpack    ||        13        |    1.4674e-02    |    1.1288e-03    |    3.8408e-04    |
  ForWD::bufsize    ||        26        |    3.2107e-04    |    1.2349e-05    |    8.9260e-06    |
  ForWD::bufunpack  ||        13        |    1.4711e-02    |    1.1316e-03    |    5.6834e-04    |
  ForWD::clone      ||       225        |    1.5672e-01    |    6.9654e-04    |    3.9688e-04    |
  ForWD::free       ||       214        |    1.6014e-02    |    7.4832e-05    |    2.8258e-04    |
  ForWD::getUVector ||       148        |    1.9073e-03    |    1.2887e-05    |    4.8899e-06    |
  ForWD::init       ||        8         |    1.0482e-02    |    1.3103e-03    |    1.4141e-04    |
  ForWD::norm       ||        16        |    1.0303e-02    |    6.4394e-04    |    2.9547e-05    |
  ForWD::runBraid   ||        1         |    2.1540e+00    |    2.1540e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    9.7538e-01    |    6.9670e-03    |    1.8988e-03    |
  ForWD::sum        ||       148        |    1.1102e-01    |    7.5012e-04    |    3.7356e-04    |

   *** Proc = 15       ***
        timer       ||      count       |      total       |       mean       |      stdev       |
======================================================
  BckWD::access     ||        32        |    1.3288e-04    |    4.1524e-06    |    9.8362e-07    |
  BckWD::bufpack    ||        11        |    8.1813e-03    |    7.4375e-04    |    4.4694e-04    |
  BckWD::bufsize    ||        11        |    1.8262e-04    |    1.6602e-05    |    5.1427e-06    |
  BckWD::clone      ||       108        |    7.5937e-02    |    7.0312e-04    |    3.1005e-04    |
  BckWD::free       ||       108        |    1.3620e-03    |    1.2611e-05    |    4.4502e-05    |
  BckWD::init       ||        8         |    6.8719e-03    |    8.5898e-04    |    3.9725e-04    |
  BckWD::norm       ||        14        |    1.0874e-02    |    7.7673e-04    |    1.4991e-04    |
  BckWD::step       ||       137        |    2.0632e+00    |    1.5060e-02    |    3.8700e-03    |
  BckWD::sum        ||       122        |    9.0733e-02    |    7.4371e-04    |    3.2895e-04    |
  ForWD::access     ||        32        |    3.7755e-04    |    1.1798e-05    |    5.5211e-05    |
  ForWD::bufsize    ||        13        |    2.5928e-04    |    1.9944e-05    |    7.1741e-06    |
  ForWD::bufunpack  ||        13        |    1.6215e-02    |    1.2473e-03    |    5.9335e-04    |
  ForWD::clone      ||       225        |    1.5733e-01    |    6.9925e-04    |    4.0561e-04    |
  ForWD::free       ||       214        |    1.4981e-02    |    7.0006e-05    |    2.3386e-04    |
  ForWD::getUVector ||       137        |    1.9488e-03    |    1.4225e-05    |    7.0013e-06    |
  ForWD::init       ||        8         |    1.0248e-02    |    1.2811e-03    |    1.4414e-04    |
  ForWD::norm       ||        16        |    1.0432e-02    |    6.5202e-04    |    5.0313e-05    |
  ForWD::runBraid   ||        1         |    2.1531e+00    |    2.1531e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    9.7989e-01    |    6.9992e-03    |    1.8786e-03    |
  ForWD::sum        ||       148        |    1.0128e-01    |    6.8433e-04    |    2.4962e-04    |

  Braid: Max. iterations reached.

  Braid: Max. iterations reached.

TIME FORWARD:  2.15e+00
TIME BACKWARD: 4.07e+00
