Using ParallelNet
  Braid: Max. iterations reached.

  Braid: Max. iterations reached.

TIME FORWARD:  2.14e+00
TIME BACKWARD: 4.81e+00

   *** Proc = 0        ***
        timer       ||      count       |      total       |       mean       |      stdev       |
  BckWD::access     ||        32        |    1.6990e-04    |    5.3095e-06    |    2.6516e-06    |
  BckWD::bufpack    ||        11        |    9.0903e-03    |    8.2639e-04    |    4.8113e-04    |
  BckWD::bufsize    ||        22        |    2.8592e-04    |    1.2997e-05    |    5.9239e-06    |
  BckWD::bufunpack  ||        11        |    1.4842e-02    |    1.3493e-03    |    3.0110e-04    |
  BckWD::clone      ||       116        |    9.4807e-02    |    8.1730e-04    |    3.9714e-04    |
  BckWD::free       ||       127        |    3.4063e-02    |    2.6822e-04    |    5.1585e-04    |
  BckWD::init       ||        8         |    8.4542e-03    |    1.0568e-03    |    2.1721e-04    |
  BckWD::norm       ||        16        |    1.3198e-02    |    8.2490e-04    |    1.2789e-04    |
  BckWD::step       ||       148        |    2.5174e+00    |    1.7010e-02    |    3.8288e-03    |
  BckWD::sum        ||       148        |    1.1329e-01    |    7.6546e-04    |    3.3224e-04    |
  ForWD::access     ||        32        |    8.4316e-05    |    2.6349e-06    |    1.9312e-06    |
  ForWD::bufpack    ||        13        |    1.4881e-02    |    1.1447e-03    |    4.0921e-04    |
  ForWD::bufsize    ||        26        |    3.1787e-04    |    1.2226e-05    |    7.8939e-06    |
  ForWD::bufunpack  ||        13        |    1.5035e-02    |    1.1565e-03    |    4.7771e-04    |
  ForWD::clone      ||       225        |    1.7235e-01    |    7.6601e-04    |    3.9808e-04    |
  ForWD::free       ||       214        |    1.6886e-02    |    7.8905e-05    |    3.0008e-04    |
  ForWD::getUVector ||       148        |    2.0477e-03    |    1.3836e-05    |    5.0853e-06    |
  ForWD::init       ||        8         |    1.2244e-02    |    1.5306e-03    |    7.7886e-04    |
  ForWD::norm       ||        16        |    1.0870e-02    |    6.7940e-04    |    5.6737e-05    |
  ForWD::runBraid   ||        1         |    2.1341e+00    |    2.1341e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    1.0122e+00    |    7.2300e-03    |    1.7135e-03    |
  ForWD::sum        ||       148        |    1.1551e-01    |    7.8045e-04    |    3.4188e-04    |

   *** Proc = 14       ***
        timer       ||      count       |      total       |       mean       |      stdev       |
======================================================
  BckWD::access     ||        32        |    1.3630e-04    |    4.2592e-06    |    2.0408e-06    |
  BckWD::bufpack    ||        11        |    8.1925e-03    |    7.4477e-04    |    3.5931e-04    |
  BckWD::bufsize    ||        22        |    2.6964e-04    |    1.2257e-05    |    8.2266e-06    |
  BckWD::bufunpack  ||        11        |    1.2894e-02    |    1.1721e-03    |    3.7390e-04    |
  BckWD::clone      ||       116        |    9.2926e-02    |    8.0109e-04    |    3.8545e-04    |
  BckWD::free       ||       127        |    3.9424e-02    |    3.1042e-04    |    5.2047e-04    |
  BckWD::init       ||        8         |    8.0348e-03    |    1.0043e-03    |    2.6147e-04    |
  BckWD::norm       ||        16        |    1.2789e-02    |    7.9931e-04    |    1.2139e-04    |
  BckWD::step       ||       148        |    2.5429e+00    |    1.7182e-02    |    4.7603e-03    |
  BckWD::sum        ||       148        |    1.0819e-01    |    7.3098e-04    |    3.3437e-04    |
  ForWD::access     ||        32        |    6.9202e-05    |    2.1626e-06    |    1.6508e-06    |
  ForWD::bufpack    ||        13        |    1.4305e-02    |    1.1004e-03    |    3.9554e-04    |
  ForWD::bufsize    ||        26        |    3.3935e-04    |    1.3052e-05    |    9.5666e-06    |
  ForWD::bufunpack  ||        13        |    1.5669e-02    |    1.2053e-03    |    6.0690e-04    |
  ForWD::clone      ||       225        |    1.7187e-01    |    7.6387e-04    |    4.1693e-04    |
  ForWD::free       ||       214        |    1.6283e-02    |    7.6088e-05    |    2.8459e-04    |
  ForWD::getUVector ||       148        |    1.7607e-03    |    1.1897e-05    |    4.8219e-06    |
  ForWD::init       ||        8         |    1.0246e-02    |    1.2807e-03    |    1.1524e-04    |
  ForWD::norm       ||        16        |    1.0683e-02    |    6.6772e-04    |    4.6490e-05    |
  ForWD::runBraid   ||        1         |    2.1147e+00    |    2.1147e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    9.7529e-01    |    6.9663e-03    |    1.8355e-03    |
  ForWD::sum        ||       148        |    1.2006e-01    |    8.1120e-04    |    3.6152e-04    |

   *** Proc = 15       ***
        timer       ||      count       |      total       |       mean       |      stdev       |
======================================================
  BckWD::access     ||        32        |    1.4089e-04    |    4.4028e-06    |    9.0555e-07    |
  BckWD::bufpack    ||        11        |    9.2691e-03    |    8.4265e-04    |    4.2379e-04    |
  BckWD::bufsize    ||        11        |    1.7387e-04    |    1.5806e-05    |    5.1192e-06    |
  BckWD::clone      ||       108        |    8.8569e-02    |    8.2009e-04    |    3.8471e-04    |
  BckWD::free       ||       108        |    1.9414e-02    |    1.7976e-04    |    4.4874e-04    |
  BckWD::init       ||        8         |    6.6930e-03    |    8.3663e-04    |    3.8325e-04    |
  BckWD::norm       ||        14        |    1.0786e-02    |    7.7041e-04    |    7.1516e-05    |
  BckWD::step       ||       137        |    2.2246e+00    |    1.6238e-02    |    4.5520e-03    |
  BckWD::sum        ||       122        |    9.2936e-02    |    7.6177e-04    |    3.1295e-04    |
  ForWD::access     ||        32        |    3.8145e-04    |    1.1920e-05    |    5.5405e-05    |
  ForWD::bufsize    ||        13        |    2.2451e-04    |    1.7270e-05    |    6.0303e-06    |
  ForWD::bufunpack  ||        13        |    1.8584e-02    |    1.4295e-03    |    6.1602e-04    |
  ForWD::clone      ||       225        |    1.5638e-01    |    6.9503e-04    |    4.4807e-04    |
  ForWD::free       ||       214        |    1.8045e-02    |    8.4324e-05    |    3.4534e-04    |
  ForWD::getUVector ||       137        |    1.7425e-03    |    1.2719e-05    |    4.7341e-06    |
  ForWD::init       ||        8         |    1.2098e-02    |    1.5123e-03    |    6.6881e-04    |
  ForWD::norm       ||        16        |    1.0849e-02    |    6.7807e-04    |    6.5524e-05    |
  ForWD::runBraid   ||        1         |    2.1341e+00    |    2.1341e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    9.8472e-01    |    7.0337e-03    |    1.9410e-03    |
  ForWD::sum        ||       148        |    1.0769e-01    |    7.2764e-04    |    3.3236e-04    |

  Braid: Max. iterations reached.

  Braid: Max. iterations reached.

TIME FORWARD:  2.13e+00
TIME BACKWARD: 4.07e+00
