Using ParallelNet
  Braid: Max. iterations reached.

  Braid: Max. iterations reached.

TIME FORWARD:  2.22e+00
TIME BACKWARD: 4.65e+00

   *** Proc = 0        ***
        timer       ||      count       |      total       |       mean       |      stdev       |
  BckWD::access     ||        32        |    1.6689e-04    |    5.2152e-06    |    1.3130e-06    |
  BckWD::bufpack    ||        11        |    7.5613e-03    |    6.8739e-04    |    3.9407e-04    |
  BckWD::bufsize    ||        22        |    2.7516e-04    |    1.2507e-05    |    6.0439e-06    |
  BckWD::bufunpack  ||        11        |    1.4539e-02    |    1.3217e-03    |    3.8380e-04    |
  BckWD::clone      ||       116        |    8.8861e-02    |    7.6604e-04    |    2.9428e-04    |
  BckWD::free       ||       127        |    1.8339e-02    |    1.4441e-04    |    2.8561e-04    |
  BckWD::init       ||        8         |    8.2773e-03    |    1.0347e-03    |    2.2992e-04    |
  BckWD::norm       ||        16        |    1.3335e-02    |    8.3344e-04    |    1.0896e-04    |
  BckWD::step       ||       148        |    2.4710e+00    |    1.6696e-02    |    3.2738e-03    |
  BckWD::sum        ||       148        |    1.0273e-01    |    6.9411e-04    |    2.8034e-04    |
  ForWD::access     ||        32        |    9.4765e-05    |    2.9614e-06    |    2.5175e-06    |
  ForWD::bufpack    ||        13        |    1.7295e-02    |    1.3304e-03    |    8.3950e-04    |
  ForWD::bufsize    ||        26        |    3.3178e-04    |    1.2761e-05    |    9.0493e-06    |
  ForWD::bufunpack  ||        13        |    1.6155e-02    |    1.2427e-03    |    5.1426e-04    |
  ForWD::clone      ||       225        |    1.6655e-01    |    7.4022e-04    |    4.4407e-04    |
  ForWD::free       ||       214        |    1.9398e-02    |    9.0643e-05    |    3.3384e-04    |
  ForWD::getUVector ||       148        |    2.0247e-03    |    1.3680e-05    |    4.5685e-06    |
  ForWD::init       ||        8         |    9.9118e-03    |    1.2390e-03    |    3.5502e-05    |
  ForWD::norm       ||        16        |    1.0513e-02    |    6.5705e-04    |    3.7115e-05    |
  ForWD::runBraid   ||        1         |    2.2109e+00    |    2.2109e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    9.9074e-01    |    7.0767e-03    |    1.8031e-03    |
  ForWD::sum        ||       148        |    1.1014e-01    |    7.4417e-04    |    2.9609e-04    |

   *** Proc = 14       ***
        timer       ||      count       |      total       |       mean       |      stdev       |
======================================================
  BckWD::access     ||        32        |    1.3116e-04    |    4.0988e-06    |    9.0134e-07    |
  BckWD::bufpack    ||        11        |    7.9817e-03    |    7.2560e-04    |    3.7557e-04    |
  BckWD::bufsize    ||        22        |    2.6131e-04    |    1.1878e-05    |    6.8332e-06    |
  BckWD::bufunpack  ||        11        |    1.2152e-02    |    1.1048e-03    |    3.3656e-04    |
  BckWD::clone      ||       116        |    8.5191e-02    |    7.3441e-04    |    3.4791e-04    |
  BckWD::free       ||       127        |    2.8793e-02    |    2.2672e-04    |    4.6981e-04    |
  BckWD::init       ||        8         |    7.5473e-03    |    9.4341e-04    |    2.3906e-04    |
  BckWD::norm       ||        16        |    1.2453e-02    |    7.7833e-04    |    9.5504e-05    |
  BckWD::step       ||       148        |    2.4651e+00    |    1.6656e-02    |    4.3143e-03    |
  BckWD::sum        ||       148        |    1.0866e-01    |    7.3421e-04    |    3.0619e-04    |
  ForWD::access     ||        32        |    6.2948e-05    |    1.9671e-06    |    1.4938e-06    |
  ForWD::bufpack    ||        13        |    1.5069e-02    |    1.1591e-03    |    3.5336e-04    |
  ForWD::bufsize    ||        26        |    3.5890e-04    |    1.3804e-05    |    1.0501e-05    |
  ForWD::bufunpack  ||        13        |    1.4860e-02    |    1.1431e-03    |    5.7487e-04    |
  ForWD::clone      ||       225        |    1.6190e-01    |    7.1957e-04    |    4.1272e-04    |
  ForWD::free       ||       214        |    1.6541e-02    |    7.7293e-05    |    2.8729e-04    |
  ForWD::getUVector ||       148        |    1.6962e-03    |    1.1461e-05    |    3.7832e-06    |
  ForWD::init       ||        8         |    1.0240e-02    |    1.2800e-03    |    1.6748e-04    |
  ForWD::norm       ||        16        |    1.0867e-02    |    6.7920e-04    |    5.2431e-05    |
  ForWD::runBraid   ||        1         |    2.2086e+00    |    2.2086e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    1.0009e+00    |    7.1493e-03    |    1.9217e-03    |
  ForWD::sum        ||       148        |    1.1354e-01    |    7.6719e-04    |    3.3261e-04    |

   *** Proc = 15       ***
        timer       ||      count       |      total       |       mean       |      stdev       |
======================================================
  BckWD::access     ||        32        |    1.5646e-04    |    4.8893e-06    |    3.4275e-06    |
  BckWD::bufpack    ||        11        |    1.0472e-02    |    9.5199e-04    |    4.9834e-04    |
  BckWD::bufsize    ||        11        |    1.9232e-04    |    1.7483e-05    |    7.4561e-06    |
  BckWD::clone      ||       108        |    8.0099e-02    |    7.4165e-04    |    3.2200e-04    |
  BckWD::free       ||       108        |    8.6202e-04    |    7.9816e-06    |    5.8714e-06    |
  BckWD::init       ||        8         |    7.1371e-03    |    8.9214e-04    |    3.8425e-04    |
  BckWD::norm       ||        14        |    1.0646e-02    |    7.6040e-04    |    1.0833e-04    |
  BckWD::step       ||       137        |    2.0607e+00    |    1.5042e-02    |    3.8258e-03    |
  BckWD::sum        ||       122        |    9.1127e-02    |    7.4694e-04    |    3.0224e-04    |
  ForWD::access     ||        32        |    3.8068e-04    |    1.1896e-05    |    5.6489e-05    |
  ForWD::bufsize    ||        13        |    2.5627e-04    |    1.9713e-05    |    6.1129e-06    |
  ForWD::bufunpack  ||        13        |    1.7470e-02    |    1.3438e-03    |    6.9516e-04    |
  ForWD::clone      ||       225        |    1.5951e-01    |    7.0893e-04    |    3.8047e-04    |
  ForWD::free       ||       214        |    1.5263e-02    |    7.1321e-05    |    2.3089e-04    |
  ForWD::getUVector ||       137        |    1.6814e-03    |    1.2273e-05    |    4.4852e-06    |
  ForWD::init       ||        8         |    1.0353e-02    |    1.2942e-03    |    1.5454e-04    |
  ForWD::norm       ||        16        |    1.0572e-02    |    6.6076e-04    |    4.7782e-05    |
  ForWD::runBraid   ||        1         |    2.2104e+00    |    2.2104e+00    |    0.0000e+00    |
  ForWD::step       ||       140        |    9.7104e-01    |    6.9360e-03    |    1.7830e-03    |
  ForWD::sum        ||       148        |    1.0653e-01    |    7.1979e-04    |    2.8846e-04    |

  Braid: Max. iterations reached.

  Braid: Max. iterations reached.

TIME FORWARD:  2.14e+00
TIME BACKWARD: 4.06e+00
